date,site,capacity_kw,irradiance,cloud_cover,temperature,generation_kwh
2025-02-04,Site_A,50,2.721916240121607,0.14031725515819693,16.675519290110795,113.93409033328852
2025-02-05,Site_A,50,1.9263269273173629,0.2507209340797552,19.813441051702416,84.35184830014047
2025-02-06,Site_A,50,2.3702098628781383,0.405698242753939,19.0767544570643,98.67945667599392
2025-02-07,Site_A,50,1.5911685320840958,0.7267330638100146,16.463604144542458,67.26677535326415
2025-02-08,Site_A,50,2.667619426031091,0.20371054532533642,17.172185018295107,116.52718761025507
2025-02-09,Site_A,50,3.337517747742845,0.08639831040910925,17.64182146003145,140.80642288620854
2025-02-10,Site_A,50,2.9129442414622297,0.08963503988731421,17.299343460333006,126.53874094516998
2025-02-11,Site_A,50,2.701098218176987,0.21531307942037672,14.727955647597192,114.50658679527061
2025-02-12,Site_A,50,1.9941919170798366,0.6240880696700872,20.47796995467682,89.74013451548224
2025-02-13,Site_A,50,3.2185602531414887,0.07641732806751567,21.629295584572095,143.14218522158862
2025-02-14,Site_A,50,2.8785429195703025,0.27360317013405233,16.243520536729463,117.39297183179758
2025-02-15,Site_A,50,2.540720189614231,0.3634548071537282,21.93417291401076,109.6047675084814
2025-02-16,Site_A,50,3.113215190789073,0.18443386385777075,19.40722593714607,128.98972051773143
2025-02-17,Site_A,50,2.3907081174484373,0.45729231258788783,22.231049566294097,102.12304459965713
2025-02-18,Site_A,50,2.1041610967237343,0.5382802572224814,20.0248558738947,89.5513498816686
2025-02-19,Site_A,50,3.614686267242596,0.11472361362396107,20.388822085884815,148.6603251151297
2025-02-20,Site_A,50,2.533492324694668,0.4181868831582155,21.03193785214965,111.01645266156561
2025-02-21,Site_A,50,2.8920148114024222,0.36288457817920644,18.876779143086633,123.5738794747532
2025-02-22,Site_A,50,3.037153908665602,0.2646664795049403,23.016560567523392,127.88548127614075
2025-02-23,Site_A,50,3.105114884695567,0.18921919968666295,18.555158274856904,130.13834374485634
2025-02-24,Site_A,50,2.6879308479450175,0.5363300319908418,20.164849536492312,114.63123386520009
2025-02-25,Site_A,50,3.9179544403343933,0.11905867029865491,22.188881367911872,168.42381871158753
2025-02-26,Site_A,50,4.119977040384228,0.21111717141532532,20.293585251005872,174.30871114189338
2025-02-27,Site_A,50,2.7242534194231776,0.4002710941021013,23.03886580939735,105.85950937320015
2025-02-28,Site_A,50,3.1249869270100885,0.3519992920014972,24.407516230140455,132.7736677749122
2025-03-01,Site_A,50,2.6110621471856743,0.5265427448226805,23.852958440549326,106.0854875370012
2025-03-02,Site_A,50,4.130874493863642,0.16181100451912897,18.127769372642756,174.31561664112849
2025-03-03,Site_A,50,2.733678582803064,0.4804723311884958,22.42382750079706,111.19282279736989
2025-03-04,Site_A,50,2.9931916276860195,0.3649369273779438,24.401581337620243,121.7013861942852
2025-03-05,Site_A,50,3.7175516967228797,0.3382982526809168,19.882698978588426,163.70886934109106
2025-03-06,Site_A,50,4.119435728928568,0.12416427361110102,24.135245442480947,173.24278822852875
2025-03-07,Site_A,50,3.535121165200416,0.38933654697999986,24.19456955065309,148.32259654026007
2025-03-08,Site_A,50,4.1837518076603395,0.20917966425799714,20.606837190597815,180.22028558775028
2025-03-09,Site_A,50,1.7011173911480766,0.8577193867824644,24.87054578047385,71.42808868329215
2025-03-10,Site_A,50,4.238495206309362,0.15459145040996083,23.918183308192518,191.3267972225887
2025-03-11,Site_A,50,4.249663477161826,0.14976355181245435,24.84385178408535,178.96207312409493
2025-03-12,Site_A,50,3.450649106311958,0.4031923260855532,21.78030667028451,148.11681845623863
2025-03-13,Site_A,50,5.060799225721828,0.042930026928095645,24.182539331175214,221.13369986544106
2025-03-14,Site_A,50,4.1196355164448635,0.19548315582258285,20.641287890421545,183.31941435253063
2025-03-15,Site_A,50,3.987250509024398,0.30113252870937146,19.665232714975552,165.52029112026187
2025-03-16,Site_A,50,3.7037612229505745,0.3060318176644459,24.668384513114997,155.278539410802
2025-03-17,Site_A,50,4.6548417434283476,0.08205415458777657,26.75472816468449,203.74418529011803
2025-03-18,Site_A,50,3.2659674146065627,0.5066145996912718,25.225455203871217,141.90069821168774
2025-03-19,Site_A,50,2.396827194117131,0.6118173847816214,24.7579322009178,105.03993213954946
2025-03-20,Site_A,50,4.688179992713012,0.3010127836523355,24.674144006453144,190.8621617388848
2025-03-21,Site_A,50,4.825337354289133,0.07868253441359742,23.327565834037514,214.3683653692952
2025-03-22,Site_A,50,5.262838770682302,0.05506402452207499,24.93150718835052,218.3219927362326
2025-03-23,Site_A,50,5.156532630592063,0.16575919673839343,26.380130158292605,218.95684425872003
2025-03-24,Site_A,50,3.7925481429271293,0.38070875590993625,24.826800963305473,160.2863144019214
2025-03-25,Site_A,50,4.504289451006937,0.137734707698832,27.357807770107627,184.41942012298563
2025-03-26,Site_A,50,5.0327157937390075,0.13431203549556325,26.406829959788936,203.4395958870978
2025-03-27,Site_A,50,3.9287400594567004,0.3757847229339631,26.805894861669984,156.9103179106147
2025-03-28,Site_A,50,4.0759048515645055,0.2709988242501359,28.105081432606234,171.48300423037384
2025-03-29,Site_A,50,4.422068675964083,0.34752912233623995,25.428782552094127,178.81700695573537
2025-03-30,Site_A,50,3.8660518894461617,0.47705206199807326,27.95426388140241,156.65372843053854
2025-03-31,Site_A,50,5.275307438374622,0.22335621780544143,26.01438496665394,221.55985017018895
2025-04-01,Site_A,50,4.522707949592238,0.27451413041412864,27.61678446923745,174.92992242862482
2025-04-02,Site_A,50,4.761882199333535,0.20553020427956525,25.795166737247907,206.19338802334696
2025-04-03,Site_A,50,4.653446857549255,0.3034720945555675,25.412748427526036,182.9395180692522
2025-04-04,Site_A,50,4.876836967137575,0.28152330283124916,27.563781206679984,204.40313537812608
2025-04-05,Site_A,50,4.64258830741465,0.39411983806495565,23.753953027633962,197.14472148134354
2025-04-06,Site_A,50,4.352464213690337,0.48910568190327913,27.074482675893414,186.16333548199862
2025-04-07,Site_A,50,4.551585370542003,0.4442097043481396,24.595248723319646,192.94642136026403
2025-04-08,Site_A,50,5.942569520442182,0.11411030691108448,29.505734938234852,262.67153151336163
2025-04-09,Site_A,50,5.474325644569304,0.24734277342714361,30.184989893369092,229.00418840991935
2025-04-10,Site_A,50,5.388215109874749,0.20010518918964715,26.492565041567065,234.50856924752205
2025-04-11,Site_A,50,5.248495534924361,0.27835080932244805,29.210948933848766,214.25022353338514
2025-04-12,Site_A,50,3.528618023122553,0.5640174984206949,30.2845670377248,147.12420076496286
2025-04-13,Site_A,50,5.951977960080149,0.1489946990523795,30.42128462742635,258.60125492480853
2025-04-14,Site_A,50,5.737806150122524,0.20165524930937745,29.173337856272738,237.74018046240698
2025-04-15,Site_A,50,5.74996751454685,0.2879641754434741,30.339137023359662,240.19117912982003
2025-04-16,Site_A,50,5.577246079218983,0.23419152474726526,27.695920646675685,241.0293082195093
2025-04-17,Site_A,50,5.927834448089277,0.18970224370037408,29.282811154131107,241.7518311610141
2025-04-18,Site_A,50,5.159276544378922,0.35269865979378817,28.30223356937757,202.04526180192573
2025-04-19,Site_A,50,5.236343300070234,0.3118484101432127,27.886594282069126,221.33366325903341
2025-04-20,Site_A,50,5.7716690433004425,0.2009222325140691,29.541847659904807,247.61259054678223
2025-04-21,Site_A,50,6.971054564735547,0.08168079440498474,30.278118837101772,277.83735950543826
2025-04-22,Site_A,50,4.351026208055738,0.47354682001885057,32.02116580474935,183.06012415578772
2025-04-23,Site_A,50,5.778038937651864,0.1978948916800621,30.333269565305528,244.83257002191252
2025-04-24,Site_A,50,3.5334333892074685,0.7123519558077521,31.193317637490875,136.2508053083102
2025-04-25,Site_A,50,4.354848968169334,0.5875048529921348,31.32017722824584,175.06103655555967
2025-04-26,Site_A,50,4.713758419586962,0.4533813317394459,35.490459321467526,189.35043435799065
2025-04-27,Site_A,50,4.646448826992888,0.47166807393406307,26.594700726478983,194.84696971068195
2025-04-28,Site_A,50,4.460365206979735,0.5427250268332675,28.935838529983723,182.12910521826942
2025-04-29,Site_A,50,4.420531034093819,0.5101980347085477,33.354296161320946,176.9659416519646
2025-04-30,Site_A,50,5.184060619592177,0.3757732003486491,29.79414476556833,226.56371048281898
2025-05-01,Site_A,50,5.49026644977674,0.40053097898944834,32.35924585796147,225.36577256487854
2025-05-02,Site_A,50,4.167119532956284,0.626620725884478,31.13458259482164,168.8741939195655
2025-05-03,Site_A,50,5.985879852766803,0.3429313887928683,34.96932185385845,243.5457373905318
2025-05-04,Site_A,50,6.3960482530856115,0.16522971414643917,28.61456624530621,271.7597900035013
2025-05-05,Site_A,50,4.666517749407284,0.5033724299808366,33.363414569633115,191.663013268297
2025-05-06,Site_A,50,5.462667663726211,0.4042066060444649,34.49547130706743,221.58684350353153
2025-05-07,Site_A,50,7.086925039438976,0.07868555396096127,29.04130037369036,290.04546099255884
2025-05-08,Site_A,50,6.430919369940097,0.26360123640777705,32.70702036901603,259.1749236345794
2025-05-09,Site_A,50,6.63837509035955,0.2582539786239908,29.278716905508237,271.85158971854617
2025-05-10,Site_A,50,4.051786073019454,0.6240033316843273,31.335739980862215,169.24319140041445
2025-05-11,Site_A,50,6.388159377175496,0.26040107603313417,30.825196427864903,256.80372532947126
2025-05-12,Site_A,50,7.314066377290207,0.16946320743516496,26.59305270961958,311.9502625925444
2025-05-13,Site_A,50,5.203467331807599,0.5407559322397593,32.30443239369522,223.38178598640502
2025-05-14,Site_A,50,7.044235027844234,0.19478480444827906,31.797243498163997,293.55012540284054
2025-05-15,Site_A,50,7.796108743064644,0.06887990545793629,34.520506212730574,314.60438059167353
2025-05-16,Site_A,50,5.4048948434553585,0.4081542915149071,32.833585148022095,213.44941725988417
2025-05-17,Site_A,50,6.013252962156276,0.36172534093775816,36.23916722470607,255.15298190527406
2025-05-18,Site_A,50,6.232909862710224,0.3375989645997123,31.9147239826725,248.0645345032254
2025-05-19,Site_A,50,5.602275400557786,0.4127175400402187,31.529944447719586,237.33104621339265
2025-05-20,Site_A,50,5.247627992865121,0.45795517756704424,31.40977011362238,221.04696784997637
2025-05-21,Site_A,50,5.5762347062652395,0.3801281615918507,30.933887280652545,229.28092782391872
2025-05-22,Site_A,50,6.421051292843597,0.22883850073337772,27.429236334755785,267.5930739092744
2025-05-23,Site_A,50,6.934943360659104,0.1414677049830548,31.433105169923948,270.8092577572204
2025-05-24,Site_A,50,8.018655046217741,0.07287321448756762,27.763615498001545,339.6960301798496
2025-05-25,Site_A,50,5.591271082043655,0.44687255637689216,32.82628878335086,234.00851483386305
2025-05-26,Site_A,50,6.499771164453395,0.279768128197931,29.46205848399835,261.9242318816799
2025-05-27,Site_A,50,7.061003250313467,0.19971599471476809,30.17052471529495,291.9272550429491
2025-05-28,Site_A,50,7.958492891449258,0.08218736120335327,30.634429341416453,330.3218998856307
2025-05-29,Site_A,50,6.793173564995932,0.2545713499265267,31.57448413592915,285.4674769298888
2025-05-30,Site_A,50,5.402834500316709,0.42987208116503034,32.006236622274905,222.75523400642453
2025-05-31,Site_A,50,6.25836686584404,0.38612652940425873,34.166644185945046,243.2259292809245
2025-06-01,Site_A,50,7.549396316834717,0.1620797059166703,30.844847210346796,307.7285785440732
2025-06-02,Site_A,50,6.97288083604979,0.2532675917742343,32.959458858992114,288.2443797965353
2025-06-03,Site_A,50,7.707826030366079,0.16308071565613846,37.45719727332071,318.44873851462694
2025-06-04,Site_A,50,7.845999830676989,0.07952385846686746,32.743498561376796,316.4702823664655
2025-06-05,Site_A,50,4.590535000665436,0.6667763595475985,31.618192030790652,201.96841534041766
2025-06-06,Site_A,50,7.245724439869017,0.2032714901241539,30.408285713685107,283.5511738303903
2025-06-07,Site_A,50,5.243165934154588,0.5552616072854383,31.562390020166323,212.85702956089378
2025-06-08,Site_A,50,7.156875187952076,0.2543553993461441,30.160127805455332,296.5038450405075
2025-06-09,Site_A,50,5.557898082726199,0.43442326792129315,32.44846349330209,227.29670189683804
2025-06-10,Site_A,50,5.817716025914429,0.4549580432612652,32.09386417960219,230.8497468850808
2025-06-11,Site_A,50,6.491579429763339,0.34531384306022517,27.53504305780272,276.1533930740279
2025-06-12,Site_A,50,5.926298800226537,0.4220092098351104,31.792149508267688,247.2028169904678
2025-06-13,Site_A,50,5.828606073478925,0.433111081740276,33.948429541734924,238.6586685872614
2025-06-14,Site_A,50,5.4078553532578635,0.4988650678488155,30.96188180191818,226.077343899217
2025-06-15,Site_A,50,8.367792074270717,0.07938378465018037,30.41538842146749,342.72791992130215
2025-06-16,Site_A,50,7.683530345949759,0.176186008895597,28.923976284006933,305.1332907600487
2025-06-17,Site_A,50,3.6303234482743156,0.7775828828400863,27.91872140239268,148.86774431000737
2025-06-18,Site_A,50,7.939584988944127,0.05864283913640061,33.24987670399947,327.08018609444366
2025-06-19,Site_A,50,7.4608515954912775,0.20854171087367412,31.173853307146064,310.0460635528061
2025-06-20,Site_A,50,6.696308940372016,0.3347187186034697,33.02765892412856,275.15433917111784
2025-06-21,Site_A,50,6.770239846520294,0.3838837660801729,34.490258923063145,280.7100486269414
2025-06-22,Site_A,50,5.376949737425056,0.5504600672251958,33.211308832775,216.649638872678
2025-06-23,Site_A,50,5.675491475840846,0.39060350403492883,30.2224946675022,235.7984497720445
2025-06-24,Site_A,50,5.013955757433064,0.5676004259893483,31.532642551246045,210.5834415615848
2025-06-25,Site_A,50,7.784917512582913,0.2087823484234139,29.9462905302801,322.71148709738253
2025-06-26,Site_A,50,8.619401517541586,0.034647050479104755,29.689469375738835,345.21129252472576
2025-06-27,Site_A,50,5.387637655251972,0.5187672752459596,31.719188348052096,215.86864700650312
2025-06-28,Site_A,50,7.230955438759586,0.25696279185232984,29.293805141112745,308.81101513320704
2025-06-29,Site_A,50,7.519788448961583,0.15317219848562644,26.46226998811753,330.1826381740895
2025-06-30,Site_A,50,4.7008894979075855,0.628271848759218,29.023826248280603,203.00120792154092
2025-07-01,Site_A,50,7.5085408866031775,0.16697429858417492,30.103300889718472,313.9955478771753
2025-07-02,Site_A,50,7.217297516146442,0.2194874107730575,33.67421827616296,284.6936834043806
2025-07-03,Site_A,50,6.666778529492142,0.3358669613106042,29.561346797755537,277.4182767289824
2025-07-04,Site_A,50,6.213639388944066,0.3367516421427166,31.476338755589182,268.6159954686064
2025-07-05,Site_A,50,7.480259450613022,0.22491414959028105,30.022638326262232,316.50011061103623
2025-07-06,Site_A,50,5.407064429065484,0.4783823266561567,32.71635227497986,220.75724255144226
2025-07-07,Site_A,50,7.626669699439481,0.15869962744119517,32.479573285387076,319.5451501985055
2025-07-08,Site_A,50,4.810140567039206,0.5302941825032673,32.41714967368929,190.3202505819849
2025-07-09,Site_A,50,4.4329753094284845,0.670232958918758,26.493861578991453,182.89245302692868
2025-07-10,Site_A,50,6.572938161427079,0.36297770217208636,30.269946645277138,263.87810836146235
2025-07-11,Site_A,50,6.000267831067605,0.37383327738568717,31.266717613914302,251.46172039076356
2025-07-12,Site_A,50,7.227967334295148,0.15572209232017992,30.40196325308409,306.1822345100432
2025-07-13,Site_A,50,3.4554198992045126,0.8008496181459662,30.799860926963742,142.40889677100702
2025-07-14,Site_A,50,7.84733032612992,0.1535640745708416,29.52892211705691,318.0465341496537
2025-07-15,Site_A,50,6.028908228558601,0.323191144014051,27.80600712741182,252.5262149798815
2025-07-16,Site_A,50,4.388773094153482,0.594028003731503,25.782574366787117,182.73281342487266
2025-07-17,Site_A,50,7.10102980604593,0.18689834629168883,27.76469724377483,290.5414429407355
2025-07-18,Site_A,50,6.186825886111533,0.3147042850262905,34.28903201614656,255.05129334432925
2025-07-19,Site_A,50,7.115467345794757,0.1633575087386425,27.836431742588818,291.3811944690129
2025-07-20,Site_A,50,4.976815502597697,0.45144783878526973,24.76185818995385,201.02321938596302
2025-07-21,Site_A,50,5.0322262743414745,0.5476027134986414,30.016862293549018,200.57311465587958
2025-07-22,Site_A,50,7.410904989861152,0.1510245682886709,30.131467149730927,292.8478622195675
2025-07-23,Site_A,50,7.394483858588214,0.06714327551304734,30.862276926262624,308.3153708168796
2025-07-24,Site_A,50,8.444392672520852,0.020265096341135047,29.09480300704684,353.6102984931231
2025-07-25,Site_A,50,7.425453821261786,0.19079083315973652,29.707443661183127,309.70104545352217
2025-07-26,Site_A,50,6.035003382764631,0.3145915182749565,31.558286792608715,253.44567984328984
2025-07-27,Site_A,50,4.615431339943736,0.6227312727946971,26.246775694919013,201.58365269125218
2025-07-28,Site_A,50,5.735993251860752,0.36324961355267393,25.70819121325433,238.08960492984986
2025-07-29,Site_A,50,6.224318880373492,0.3096082335164432,25.263231306300654,266.7116382165247
2025-07-30,Site_A,50,4.9205276762812815,0.4799239160973749,26.775761308631367,197.22841420066112
2025-07-31,Site_A,50,6.013662577408204,0.42099355031573704,30.027468749808865,260.0457085706156
2025-08-01,Site_A,50,6.348840627932737,0.2553732244001163,28.068554869950226,255.81580347273913
2025-08-02,Site_A,50,7.212516501319038,0.12267416716586353,27.840110976505336,295.7285138619287
2025-08-03,Site_A,50,4.758186038638684,0.498267872601404,23.07297921940919,198.01460213620416
2025-08-04,Site_A,50,6.027978368247012,0.38665054906104845,25.17269328061175,243.57031262664268
2025-08-05,Site_A,50,7.666085688855034,0.10297423880754514,22.73387257778088,325.1620652647669
2025-08-06,Site_A,50,6.0013514906744145,0.3719661951572694,28.59249497833863,252.25339665785677
2025-08-07,Site_A,50,6.750857776993383,0.20846058132114104,29.26485257392768,279.5769776621875
2025-08-08,Site_A,50,4.098326997485602,0.5945539213787732,27.495036221045428,163.97911392820947
2025-08-09,Site_A,50,6.899811917472845,0.16496101528365886,23.80350756056056,309.7540441210421
2025-08-10,Site_A,50,4.711615176274223,0.5060443339007079,28.581182294529256,200.01996662958356
2025-08-11,Site_A,50,4.203585824548012,0.6493356891926007,24.949613306656914,192.18446587234192
2025-08-12,Site_A,50,6.440684655968796,0.23967420889097077,22.86516626073998,266.3016535883519
2025-08-13,Site_A,50,5.582564222535744,0.30777002028572686,23.202261900134886,243.32801576165372
2025-08-14,Site_A,50,5.472803964632907,0.3931387477373168,24.106814921551234,237.29814567895906
2025-08-15,Site_A,50,5.5637447170816525,0.35906610372810693,24.90146379296157,233.67220607781059
2025-08-16,Site_A,50,6.129964027987134,0.09318639284273175,24.31396650397648,270.70741296547493
2025-08-17,Site_A,50,6.181486252809807,0.23947149582705957,21.644884968467302,258.70742007454623
2025-08-18,Site_A,50,4.223778609989966,0.5361186227847963,26.729689520677407,175.78536076339367
2025-08-19,Site_A,50,5.502983357675555,0.2729968243224327,23.833997315524275,208.8600539318464
2025-08-20,Site_A,50,3.524582409347361,0.636892031847686,22.539221185394464,151.15303554844348
2025-08-21,Site_A,50,4.322371416424259,0.5157285652383427,26.018270581221152,175.11907675828746
2025-08-22,Site_A,50,5.773930409408796,0.264955160446557,21.26125775285211,240.5674671816238
2025-08-23,Site_A,50,5.48293154699217,0.22516405508029036,20.200211602049723,225.12659908290013
2025-08-24,Site_A,50,6.313465055939255,0.13276009733882985,25.83245666772329,263.6391301765593
2025-08-25,Site_A,50,6.338502954021247,0.13803798567389045,26.89936577031763,270.0239416113317
2025-08-26,Site_A,50,5.923556938835693,0.27247723472551494,22.021175460869195,251.0177146161178
2025-08-27,Site_A,50,5.410732431494684,0.22125192469229243,22.681924776500342,234.0860383010524
2025-08-28,Site_A,50,5.2432438151040115,0.2818441941883931,20.308803344616123,230.54150171315055
2025-08-29,Site_A,50,4.25228672069955,0.5012014218312568,22.441207430532092,178.13511592700016
2025-08-30,Site_A,50,5.165522352588299,0.356253490512045,21.306773874808936,215.66847673272193
2025-08-31,Site_A,50,4.14719159267592,0.48092168360998616,21.881813088816887,180.7187022599437
2025-09-01,Site_A,50,5.410605534264605,0.29358933166396944,22.732446806307607,236.31556204204213
2025-09-02,Site_A,50,4.342982168259391,0.3434091223524368,19.54552464166698,188.0469691666556
2025-09-03,Site_A,50,4.800263754806462,0.27617317095720023,20.846154991489563,197.51841848736052
2025-09-04,Site_A,50,5.240215853798201,0.25923282808434794,17.790304382785717,224.77303312061676
2025-09-05,Site_A,50,2.8194843701846444,0.6665982092841207,20.51616063943879,119.81483807429862
2025-09-06,Site_A,50,4.94665923676434,0.2225999956299699,20.86776435999401,216.1345393468797
2025-09-07,Site_A,50,4.279378235043987,0.39028637507150554,21.341374778905212,178.13816451568843
2025-09-08,Site_A,50,5.504651111032794,0.18792127771136868,21.191671306200607,221.48955179518066
2025-09-09,Site_A,50,2.6485588905997366,0.6540773063820488,22.349853532274967,114.49957355622135
2025-09-10,Site_A,50,5.422082892717553,0.15269482354801903,17.292596832068195,212.01769200953706
2025-09-11,Site_A,50,5.499754044272223,0.17261178254658605,17.22978008284379,227.81773251067125
2025-09-12,Site_A,50,3.582423528368844,0.5218861131700214,21.09118697484928,147.06596670790015
2025-09-13,Site_A,50,4.076194324702907,0.3932327482616173,15.786868291591208,167.2990866523983
2025-09-14,Site_A,50,4.832428018384236,0.25616397315810746,20.06354372190387,200.05910281971916
2025-09-15,Site_A,50,3.8333750477726856,0.4414439664731421,17.16919231601086,168.2739082390311
2025-09-16,Site_A,50,4.816681156769384,0.29660434513898576,22.50897435455429,209.0068984307786
2025-09-17,Site_A,50,4.43254297660586,0.23006992106698437,19.698598063463393,186.29709716140076
2025-09-18,Site_A,50,4.546591217985036,0.2549915525968886,18.594559767838977,199.09001072502804
2025-09-19,Site_A,50,3.1119673938128574,0.6023632049668445,21.324371344920092,127.58587575616727
2025-09-20,Site_A,50,3.427661296523566,0.4837032298888094,16.579111164612797,139.93474481097365
2025-09-21,Site_A,50,3.1120324257442302,0.40021129701925656,16.79705760511705,135.19914410084803
2025-09-22,Site_A,50,4.0383521659504735,0.3295079548505259,15.859953025392107,173.98300895881238
2025-09-23,Site_A,50,4.567492862454337,0.25359136955956196,16.49284189526237,190.74313170918862
2025-09-24,Site_A,50,4.603371595193921,0.22571935487506772,18.18632845217011,188.29032538438693
2025-09-25,Site_A,50,3.340401931374435,0.5078744821781623,18.89434415583123,147.64210991666815
2025-09-26,Site_A,50,4.480617108531387,0.11349076812432074,19.672839971039544,179.93662457682535
2025-09-27,Site_A,50,4.9255777724284275,0.08191321353220349,13.94536406269357,204.82132956550578
2025-09-28,Site_A,50,3.2932692377281825,0.4327503265562949,17.097207091988825,140.4024920569531
2025-09-29,Site_A,50,4.281214238353756,0.22267041461811926,15.072075860879757,191.0768254070494
2025-09-30,Site_A,50,2.947173962103004,0.5522427734854515,16.726698745936897,126.2223816891505
2025-10-01,Site_A,50,2.8447631774254614,0.4970515800136799,21.655909025796326,122.18587814385491
2025-10-02,Site_A,50,3.49316076461884,0.31600786967957184,17.4230996138415,145.37571020139896
2025-10-03,Site_A,50,3.103041446766202,0.49894045362715966,18.49162946067716,133.62310589683364
2025-10-04,Site_A,50,2.839784774945381,0.5229057975539544,20.468978158915586,120.61439685303847
2025-10-05,Site_A,50,2.4782674915224447,0.572227403528655,18.658823862247754,99.92653479826986
2025-10-06,Site_A,50,3.5703838528617062,0.24488240451072416,15.366448361582787,154.75933259754737
2025-10-07,Site_A,50,4.27725633021304,0.07242626522342746,13.57048330393539,186.360449211779
2025-10-08,Site_A,50,4.888115196641611,0.015948358307271447,15.923470828709071,211.93571141698553
2025-10-09,Site_A,50,2.614706775937251,0.5192852535674672,14.71174243192935,110.80796201843125
2025-10-10,Site_A,50,3.4255044238319146,0.3049656784272177,12.663329280803307,140.86155779175218
2025-10-11,Site_A,50,3.926089604209985,0.149706420472428,16.061302862213303,154.6975270290065
2025-10-12,Site_A,50,2.9322068532337853,0.34620562351302414,15.980209024027815,124.71884359136698
2025-10-13,Site_A,50,2.8491856695530284,0.31115129592300095,18.85759475839124,124.53267976136344
2025-10-14,Site_A,50,2.9287881754049447,0.33174075076411136,14.468739767556213,127.68879187179007
2025-10-15,Site_A,50,3.4243657426393472,0.2633102627296781,15.627430509069127,148.51239016199722
2025-10-16,Site_A,50,2.7464901407735716,0.4558267013603829,13.613193069547794,116.00647869182939
2025-10-17,Site_A,50,3.8199203493098546,0.14539009635465006,16.569569724627318,166.97931611189586
2025-10-18,Site_A,50,3.221420490292093,0.278427774808771,14.455188866754865,140.14722117817527
2025-10-19,Site_A,50,3.3873394411706275,0.19289275840051484,12.242596673808556,141.5700325539053
2025-10-20,Site_A,50,2.518120359586641,0.43097613112464966,14.4463880813496,108.75563360171674
2025-10-21,Site_A,50,3.562063430636197,0.18997629404518687,15.142159667224572,148.35571247138742
2025-10-22,Site_A,50,3.2919788055035455,0.11322783313393725,14.76170636115672,141.60313020937377
