date,site,expected_kwh,actual_kwh,residual_kwh,pct_gap,rolling_gap_7d,is_anomaly
2025-03-05,Site_A,156.69295311010373,163.70886934109106,7.0159162309873295,4.477493142947815,-1.8213477274095695,False
2025-03-06,Site_A,174.37402161264365,173.24278822852875,-1.1312333841148927,-0.648739630853859,-0.7962010249339214,False
2025-03-07,Site_A,148.69726632350793,148.32259654026007,-0.37466978324786737,-0.25196817164932295,-0.9421374402231855,False
2025-03-08,Site_A,176.7529451451663,180.22028558775028,3.467340442583975,1.9616875066699826,-0.21878312512074485,False
2025-03-09,Site_A,69.86546995680052,71.42808868329215,1.5626187264916211,2.236610914458638,0.1448107268768972,False
2025-03-10,Site_A,179.20016589253507,191.3267972225887,12.126631330053641,6.767087111585536,1.568491457792186,False
2025-03-11,Site_A,179.66083501339992,178.96207312409493,-0.6987618893049898,-0.38893389828276875,2.02189099641086,False
2025-03-12,Site_A,145.18035490781125,148.11681845623863,2.9364635484273833,2.0226314712428013,1.6711964718815724,False
2025-03-13,Site_A,214.0480194014023,221.13369986544106,7.085680464038745,3.310322834966781,2.2367768241416637,False
2025-03-14,Site_A,174.14340524480028,183.31941435253063,9.176009107730351,5.269225725103556,3.025518809392075,False
2025-03-15,Site_A,168.13447692398404,165.52029112026187,-2.6141858037221652,-1.5548184117550592,2.5231608210456407,False
2025-03-16,Site_A,156.12560544305873,155.278539410802,-0.8470660322567198,-0.5425542016973359,2.1261372330233588,False
2025-03-17,Site_A,196.837947016934,203.74418529011803,6.906238273184016,3.508590888010974,1.6606377725127068,False
2025-03-18,Site_A,136.86217412292834,141.90069821168774,5.038524088759402,3.681458460709419,2.2421223952258766,False
2025-03-19,Site_A,100.09790362390677,105.03993213954946,4.94202851564269,4.937194822991644,2.658488588332854,False
2025-03-20,Site_A,197.22550740242605,190.8621617388848,-6.363345663541253,-3.226431381696107,1.724666557381013,False
2025-03-21,Site_A,204.07542787485465,214.3683653692952,10.292937494440537,5.043692717749676,1.6924475563304586,False
2025-03-22,Site_A,222.39567860815472,218.3219927362326,-4.073685871922123,-1.8317288795434132,1.6528889180749797,False
2025-03-23,Site_A,217.37460471075983,218.95684425872003,1.5822395479601994,0.7278861070572334,1.8343803907542036,False
2025-03-24,Site_A,159.4609609459123,160.2863144019214,0.8253534560091111,0.5175896665322764,1.4070945019715329,False
2025-03-25,Site_A,190.26551588265352,184.41942012298563,-5.8460957596678895,-3.0725986958527343,0.44222919389122495,False
2025-03-26,Site_A,212.3608752631979,203.4395958870978,-8.921279376100102,-4.200999532066893,-0.8632271425457088,False
2025-03-27,Site_A,165.10592044776877,156.9103179106147,-8.195602537154059,-4.963845339360036,-1.1114291364976985,False
2025-03-28,Site_A,171.71724641853137,171.48300423037384,-0.2342421881575376,-0.13641156787863487,-1.8514440344446004,False
2025-03-29,Site_A,185.87127935638065,178.81700695573537,-7.054272400645289,-3.7952460568799156,-2.1319464883498145,False
2025-03-30,Site_A,161.96021490620276,156.65372843053854,-5.306486475664229,-3.276413580173016,-2.703989300811279,False
2025-03-31,Site_A,222.06093209900533,221.55985017018895,-0.5010819288163759,-0.2256506464599409,-2.810166488381596,False
2025-04-01,Site_A,190.35851936331287,174.92992242862482,-15.428596934688045,-8.105020456290408,-3.529083882729835,False
2025-04-02,Site_A,200.73171753015893,206.19338802334696,5.461670493188024,2.720880666189405,-2.5402438544075068,False
2025-04-03,Site_A,195.74118673343744,182.9395180692522,-12.801668664185257,-6.5400996478164375,-2.7654230413298495,False
2025-04-04,Site_A,205.10226267733552,204.40313537812608,-0.6991272992094366,-0.3408676677103731,-2.7946310555915264,False
2025-04-05,Site_A,194.89755230514098,197.14472148134354,2.2471691762025614,1.1530002042736203,-2.087738732569593,False
2025-04-06,Site_A,182.22476726712932,186.16333548199862,3.938568214869292,2.1613791988525985,-1.3109111927087906,False
2025-04-07,Site_A,190.82970648224133,192.94642136026403,2.116714878022691,1.1092166503015992,-1.1202158645999991,False
2025-04-08,Site_A,250.3270340480712,262.67153151336163,12.34449746529043,4.931348111175189,0.7421225021808004,False
2025-04-09,Site_A,230.11788479546902,229.00418840991935,-1.113696385549673,-0.4839677657125768,0.2842870119090888,False
2025-04-10,Site_A,226.87061843084862,234.50856924752205,7.637950816673424,3.366654910848014,1.6995376631468677,False
2025-04-11,Site_A,220.57405354498587,214.25022353338514,-6.323830011600734,-2.866987258912116,1.3386634358323328,False
2025-04-12,Site_A,147.38344081821018,147.12420076496286,-0.2592400532473107,-0.17589496608853764,1.1488212686377388,False
2025-04-13,Site_A,250.52080599040377,258.60125492480853,8.080448934404757,3.2254602177490517,1.3008328427658036,False
2025-04-14,Site_A,241.36631836342224,237.74018046240698,-3.6261379010152552,-1.5023379921449622,0.9277536081305805,False
2025-04-15,Site_A,241.41621221283444,240.19117912982003,-1.2250330830144094,-0.5074361294072539,0.15078443090451726,False
2025-04-16,Site_A,234.55418204214806,241.0293082195093,6.475126177361233,2.7606099882702964,0.6142955386163563,False
2025-04-17,Site_A,249.35029718520923,241.7518311610141,-7.598466024195119,-3.047305782255085,-0.3019845603983721,False
2025-04-18,Site_A,216.51689782973284,202.04526180192573,-14.471636027807108,-6.683836768799213,-0.8472487760965288,False
2025-04-19,Site_A,219.9448737106511,221.33366325903341,1.3887895483823058,0.6314261955517684,-0.7319171815764852,False
2025-04-20,Site_A,242.77134653271062,247.61259054678223,4.841244014071606,1.9941579116377741,-0.9078175110209534,False
2025-04-21,Site_A,293.3754581665494,277.83735950543826,-15.538098661111121,-5.296318498560345,-1.4498147262231509,False
2025-04-22,Site_A,182.08628257663406,183.06012415578772,0.9738415791536568,0.5348242412186097,-1.3009203875623132,False
2025-04-23,Site_A,243.02720412365727,244.83257002191252,1.8053658982552463,0.7428657646642056,-1.5891695623631834,False
2025-04-24,Site_A,146.83217701937048,136.2508053083102,-10.581371711060285,-7.2064393008791,-2.1833314935951855,False
2025-04-25,Site_A,181.71159322785775,175.06103655555967,-6.65055667229808,-3.659951769812836,-1.7513479223114174,False
2025-04-26,Site_A,197.21165936602287,189.35043435799065,-7.861225008032221,-3.9861867362729635,-2.4110069125720934,False
2025-04-27,Site_A,194.59155505091445,194.84696971068195,0.2554146597674958,0.1312568059290482,-2.6771356419590546,False
2025-04-28,Site_A,186.4072702028464,182.12910521826942,-4.278164984576989,-2.295063373827392,-2.2483849098543467,False
2025-04-29,Site_A,184.76596423423294,176.9659416519646,-7.800022582268326,-4.221568953240771,-2.9278696519199725,False
2025-04-30,Site_A,217.39186707172297,226.56371048281898,9.171843411096006,4.219037048000507,-2.4312737543005007,False
2025-05-01,Site_A,229.967652101296,225.36577256487854,-4.601879536417471,-2.0010986303371214,-1.6876536585087896,False
2025-05-02,Site_A,173.69336640043844,168.8741939195655,-4.819172480872936,-2.7745288036865245,-1.561164663347888,False
2025-05-03,Site_A,250.84707888645175,243.5457373905318,-7.3013414959199565,-2.910674315336547,-1.4075200317855427,False
2025-05-04,Site_A,269.0271356848028,271.7597900035013,2.7326543186985077,1.0157541586809058,-1.281163267106706,False
2025-05-05,Site_A,195.0629612446985,191.663013268297,-3.3999479764015064,-1.7430002880641244,-1.2022971119976678,False
2025-05-06,Site_A,228.73145702173005,221.58684350353153,-7.1446135181985255,-3.1235815183565983,-1.0454417641570717,False
2025-05-07,Site_A,298.26345978014217,290.04546099255884,-8.217998787583326,-2.7552817880007927,-2.0417730264429714,False
2025-05-08,Site_A,269.87439692657085,259.1749236345794,-10.699473291991467,-3.964612209917285,-2.3222749663829947,False
2025-05-09,Site_A,278.6637413630306,271.85158971854617,-6.812151644484459,-2.4445776874896303,-2.2751390926405817,False
2025-05-10,Site_A,168.88748686211176,169.24319140041445,0.3557045383026889,0.21061627768379546,-1.8292404364948183,False
2025-05-11,Site_A,268.1645597241932,256.80372532947126,-11.360834394721962,-4.236515968555487,-2.5795647403857314,False
2025-05-12,Site_A,307.374552021746,311.9502625925444,4.575710570798378,1.4886432662371665,-2.117901375485547,False
2025-05-13,Site_A,217.3182096674316,223.38178598640502,6.063576318973418,2.7901832654763195,-1.2730778349379874,False
2025-05-14,Site_A,295.82963862376755,293.55012540284054,-2.279513220927015,-0.7705493038262037,-0.989544622913046,False
2025-05-15,Site_A,327.7314878962888,314.60438059167353,-13.127107304615265,-4.0054458571796925,-0.9953780010933899,False
2025-05-16,Site_A,226.3534544379442,213.44941725988417,-12.904037178060037,-5.700835098851003,-1.4605576312878716,False
2025-05-17,Site_A,251.8578968406208,255.15298190527406,3.29508506465325,1.3083111969041916,-1.3037440713992436,False
2025-05-18,Site_A,261.2759522247564,248.0645345032254,-13.211417721531006,-5.056499692771649,-1.4208846034301241,False
2025-05-19,Site_A,234.60772649934458,237.33104621339265,2.723319714048074,1.1607971121341913,-1.4677197683019776,False
2025-05-20,Site_A,219.59281144093578,221.04696784997637,1.4541564090405927,0.6622058342887601,-1.7717165441859144,False
2025-05-21,Site_A,233.69879012146828,229.28092782391872,-4.417862297549561,-1.8904087159601104,-1.9316964602050442,False
2025-05-22,Site_A,269.79701468151995,267.5930739092744,-2.2039407722455735,-0.8168884947993958,-1.4761882655792873,False
2025-05-23,Site_A,291.5409000531686,270.8092577572204,-20.731642295948234,-7.111057931208754,-1.6776486702018236,False
2025-05-24,Site_A,337.2088169930894,339.6960301798496,2.4872131867601865,0.7375884204152225,-1.7591804954145334,False
2025-05-25,Site_A,233.9414342845777,234.00851483386305,0.06708054928535034,0.028674077976178564,-1.032727099593415,False
2025-05-26,Site_A,272.7696868583356,261.9242318816799,-10.84545497665573,-3.97604847575617,-1.7665621835777523,False
2025-05-27,Site_A,296.5560184813525,291.9272550429491,-4.628763438403382,-1.560839487293845,-2.0841400866609816,False
2025-05-28,Site_A,334.56344820370504,330.3218998856307,-4.241548318074308,-1.2677859284531776,-1.9951939741599911,False
2025-05-29,Site_A,285.0691308320395,285.4674769298888,0.39834609784929853,0.13973666551921432,-1.8585332369716185,False
2025-05-30,Site_A,226.1873342386899,222.75523400642453,-3.432100232265384,-1.5173706537624132,-1.0594350544792839,False
2025-05-31,Site_A,262.031074779581,243.2259292809245,-18.805145498656486,-7.176685251730264,-2.1900455790714966,False
2025-06-01,Site_A,317.09717947146595,307.7285785440732,-9.368600927392777,-2.954488886658739,-2.6162117168764842,False
2025-06-02,Site_A,292.53067920872587,288.2443797965353,-4.2862994121905444,-1.4652478241887898,-2.2575259095097158,False
2025-06-03,Site_A,323.4964933402851,318.44873851462694,-5.04775482565816,-1.560373892630867,-2.2574593959864333,False
2025-06-04,Site_A,329.8167581459414,316.4702823664655,-13.346475779475895,-4.0466336078563305,-2.654437635901169,False
2025-06-05,Site_A,191.14964388002076,201.96841534041766,10.818771460396903,5.659843900722902,-1.8658508880149287,False
2025-06-06,Site_A,304.2388736542611,283.5511738303903,-20.687699823870787,-6.799821329663616,-2.6204866988579574,False
2025-06-07,Site_A,218.92704188966385,212.85702956089378,-6.070012328770076,-2.7726188032217953,-1.9913343490710333,False
2025-06-08,Site_A,300.29004732759904,296.5038450405075,-3.7862022870915553,-1.2608484099911004,-1.7493857095470848,False
2025-06-09,Site_A,232.62146333557183,227.29670189683804,-5.324761438733788,-2.2890241349107443,-1.867068039650221,False
2025-06-10,Site_A,243.37342186715867,230.8497468850808,-12.523674982077864,-5.145867977693022,-2.379281480373386,False
2025-06-11,Site_A,272.1681889824305,276.1533930740279,3.9852040915974385,1.4642431602668668,-1.592013370641501,False
2025-06-12,Site_A,248.07431428103797,247.2028169904678,-0.8714972905701757,-0.35130492775760547,-2.450748917567288,False
2025-06-13,Site_A,243.87653486025883,238.6586685872614,-5.2178662729974405,-2.139552407527553,-1.784996214404993,False
2025-06-14,Site_A,226.09276844904846,226.077343899217,-0.015424549831465129,-0.006822221664706253,-1.3898824170396946,False
2025-06-15,Site_A,351.6622724927847,342.72791992130215,-8.934352571482577,-2.5406059365284595,-1.5727049208307455,False
2025-06-16,Site_A,322.6851432498779,305.1332907600487,-17.55185248982923,-5.43931223887726,-2.0227460785402482,False
2025-06-17,Site_A,150.65889278182232,148.86774431000737,-1.7911484718149495,-1.1888766993720132,-1.4574616102086753,False
2025-06-18,Site_A,333.807753505135,327.08018609444366,-6.727567410691336,-2.0154017814292158,-1.954553744736687,False
2025-06-19,Site_A,313.165597762062,310.0460635528061,-3.119534209255903,-0.9961292784228724,-2.0466715091174392,False
2025-06-20,Site_A,280.5909320999329,275.15433917111784,-5.43659292881506,-1.9375511846116282,-2.0178141915580214,False
2025-06-21,Site_A,283.3901905853969,280.7100486269414,-2.680141958455522,-0.9457426712333175,-2.151945684353538,False
2025-06-22,Site_A,224.48122941578487,216.649638872678,-7.83159054310687,-3.488750735858263,-2.2873949414006525,False
2025-06-23,Site_A,237.81144025910638,235.7984497720445,-2.0129904870618702,-0.8464649492339922,-1.6312739000230427,False
2025-06-24,Site_A,209.30379943657994,210.5834415615848,1.2796421250048695,0.6113802656471161,-1.3740943335917384,False
2025-06-25,Site_A,326.724627006879,322.71148709738253,-4.013139909496488,-1.22829428141393,-1.2616504050181263,False
2025-06-26,Site_A,362.4018189760042,345.21129252472576,-17.19052645127846,-4.743498942652023,-1.7969889284794331,False
2025-06-27,Site_A,225.12841566825162,215.86864700650312,-9.259768661748495,-4.1131052400749155,-2.1077823649741885,False
2025-06-28,Site_A,303.39541781562536,308.81101513320704,5.415597317581671,1.7849964104839422,-1.7176767818717231,False
2025-06-29,Site_A,316.04203231343007,330.1826381740895,14.140605860659434,4.474280132028671,-0.580100943602161,False
2025-06-30,Site_A,196.0231350096667,203.00120792154092,6.9780729118742215,3.559821095367189,0.0493684913408648,False
2025-07-01,Site_A,315.3917193895472,313.9955478771753,-1.3961715123718932,-0.44267855702560516,-0.10121134046952392,False
2025-07-02,Site_A,302.871668972892,284.6936834043806,-18.177985568511417,-6.00187717463214,-0.7831517537864111,False
2025-07-03,Site_A,279.461348027208,277.4182767289824,-2.043071298225584,-0.7310747309594576,-0.20994829497318748,False
2025-07-04,Site_A,260.48969599915824,268.6159954686064,8.126299469448156,3.1196241518414674,0.8232987610148672,False
2025-07-05,Site_A,313.9314464287687,316.50011061103623,2.5686641822675256,0.8182245555481036,0.685188496024033,False
2025-07-06,Site_A,226.1049517866981,220.75724255144226,-5.347709235255849,-2.365144678609581,-0.29187219121000296,False
2025-07-07,Site_A,320.2869352654777,319.5451501985055,-0.741785066972227,-0.2316001638834816,-0.8335037996743845,False
2025-07-08,Site_A,200.95389531398126,190.3202505819849,-10.633644731996355,-5.291584278762933,-1.5262046170654313,False
2025-07-09,Site_A,184.71843388037206,182.89245302692868,-1.825980853443383,-0.9885211860479125,-0.8100109044105416,False
2025-07-10,Site_A,275.3913807635098,263.87810836146235,-11.513272402047448,-4.1806945337677,-1.3028137333831478,False
2025-07-11,Site_A,251.412209281387,251.46172039076356,0.04951110937656722,0.01969320007094529,-1.745661012207508,False
2025-07-12,Site_A,303.73016809626534,306.1822345100432,2.4520664137778567,0.8073173728994514,-1.7472191811573157,False
2025-07-13,Site_A,143.1574494020804,142.40889677100702,-0.7485526310733803,-0.5228876556545455,-1.4840396064494532,False
2025-07-14,Site_A,329.6113216305891,318.0465341496537,-11.564787480935365,-3.50861354632004,-1.9521843753689616,False
2025-07-15,Site_A,252.9623895569686,252.5262149798815,-0.43617457708708685,-0.17242665119150363,-1.2208761428587576,False
2025-07-16,Site_A,183.26812110005625,182.73281342487266,-0.5353076751835886,-0.2920899019264427,-1.121385959412833,False
2025-07-17,Site_A,298.36379664611167,290.5414429407355,-7.822353705376145,-2.6217502905200702,-0.898679638948886,False
2025-07-18,Site_A,259.39067189830894,255.05129334432925,-4.339378553979685,-1.672912338066223,-1.1404804301113385,False
2025-07-19,Site_A,299.07884587030134,291.3811944690129,-7.697651401288454,-2.573786647761313,-1.6234952902057334,False
2025-07-20,Site_A,208.53222339743186,201.02321938596302,-7.509004011468846,-3.6008842610179173,-2.0632090909719296,False
2025-07-21,Site_A,210.21104557101265,200.57311465587958,-9.637930915133069,-4.584883201048169,-2.2169618987902338,False
2025-07-22,Site_A,311.3947406582795,292.8478622195675,-18.546878438711985,-5.95606669512286,-3.043196190780427,False
2025-07-23,Site_A,311.09605845656444,308.3153708168796,-2.7806876396848565,-0.8938357025417277,-3.129159876582611,False
2025-07-24,Site_A,355.18818836197164,353.6102984931231,-1.5778898688485583,-0.44424052391081587,-2.8180870527812893,False
2025-07-25,Site_A,311.82099048736234,309.70104545352217,-2.1199450338401675,-0.6798596305292943,-2.676222380276013,False
2025-07-26,Site_A,253.14155459859558,253.44567984328984,0.30412524469426216,0.12014038753001696,-2.2913756609486806,False
2025-07-27,Site_A,192.57104965332258,201.58365269125218,9.012603037929608,4.680144317723049,-1.1083715782713994,False
2025-07-28,Site_A,240.6103075567317,238.08960492984986,-2.5207026268818424,-1.047628695743845,-0.6030495060850676,False
2025-07-29,Site_A,261.2616912669453,266.7116382165247,5.449946949579385,2.0860107439214564,0.5458186994926919,False
2025-07-30,Site_A,205.9817573980529,197.22841420066112,-8.753343197391786,-4.249572053352395,0.06642779223402519,False
2025-07-31,Site_A,251.77967007520988,260.0457085706156,8.266038495405724,3.2830444542788344,0.5988970748325466,False
2025-08-01,Site_A,266.63453585130156,255.81580347273913,-10.81873237856243,-4.057513534029174,0.1163750886182781,False
2025-08-02,Site_A,303.32669895179384,295.7285138619287,-7.598185089865126,-2.5049509707263407,-0.25863796256120153,False
2025-08-03,Site_A,199.23399987214648,198.01460213620416,-1.219397735942323,-0.6120429930257092,-1.0146647212395956,False
2025-08-04,Site_A,252.69612545996685,243.57031262664268,-9.125812833324176,-3.6113782182900644,-1.3809146530319125,False
2025-08-05,Site_A,322.50771818960413,325.1620652647669,2.654347075162775,0.8230336594928463,-1.5613399508074284,False
2025-08-06,Site_A,251.550009244154,252.25339665785677,0.7033874137027567,0.2796213030626646,-0.9143123284624198,False
2025-08-07,Site_A,283.6005714236648,279.5769776621875,-4.0235937614772865,-1.4187537568344761,-1.5859977871928927,False
2025-08-08,Site_A,171.09302726843376,163.97911392820947,-7.113913340224286,-4.157921251263514,-1.6003417467977985,False
2025-08-09,Site_A,290.19852441206496,309.7540441210421,19.555519708977158,6.738669587860985,-0.27982452414246634,False
2025-08-10,Site_A,197.08091803289682,200.01996662958356,2.939048596686746,1.4912902913290462,0.020651659336784384,False
2025-08-11,Site_A,175.29716410595518,192.18446587234192,16.88730176638674,9.633528216223464,1.9127811499815743,False
2025-08-12,Site_A,270.70581852381446,266.3016535883519,-4.404164935462575,-1.6269191994021115,1.5627878844251517,False
2025-08-13,Site_A,234.55731114228573,243.32801576165372,8.77070461936799,3.739258681238701,2.0570217955931573,False
2025-08-14,Site_A,229.53267880590596,237.29814567895906,7.7654668730531,3.3831639631669264,2.7430100413076426,False
2025-08-15,Site_A,233.46870711700873,233.67220607781059,0.20349896080185204,0.08716327053623653,3.349450687279036,False
2025-08-16,Site_A,258.4103631648343,270.70741296547493,12.29704980064065,4.758729352040976,3.066602082161892,False
2025-08-17,Site_A,259.92965510066307,258.70742007454623,-1.2222350261168344,-0.4702176154711931,2.786386666904715,False
2025-08-18,Site_A,176.63662146274726,175.78536076339367,-0.8512606993535883,-0.48192763895969304,1.3413215447356923,False
2025-08-19,Site_A,231.38670432561221,208.8600539318464,-22.526650393765806,-9.735499046680673,0.18295299512446941,False
2025-08-20,Site_A,147.10121030258844,151.15303554844348,4.051825245855042,2.7544472526911257,0.04226564818910144,False
2025-08-21,Site_A,180.87218097347474,175.11907675828746,-5.753104215187278,-3.1807568108171274,-0.8954373195229063,False
2025-08-22,Site_A,242.81171320643614,240.5674671816238,-2.244246024812327,-0.924274202086903,-1.0399283870404976,False
2025-08-23,Site_A,230.8968603104046,225.12659908290013,-5.770261227504477,-2.4990643960022956,-2.0767560653323933,False
2025-08-24,Site_A,265.82657284751616,263.6391301765593,-2.187442670956841,-0.8228833737444319,-2.1271368879428563,False
2025-08-25,Site_A,266.81224072753554,270.0239416113317,3.2117008837961407,1.2037307115440326,-1.8863285521566096,False
2025-08-26,Site_A,248.99456401326853,251.0177146161178,2.023150602849256,0.8125280207890183,-0.3794675425180823,False
2025-08-27,Site_A,227.8259257239782,234.0860383010524,6.26011257707421,2.7477612818563193,-0.3804226812087689,False
2025-08-28,Site_A,220.6157452244795,230.54150171315055,9.925756488671055,4.499115182631894,0.7167018892839485,False
2025-08-29,Site_A,178.13038745367103,178.13511592700016,0.004728473329123517,0.0026545012317751343,0.849120275472331,False
